a,b,alpha,beta
-0.80280675805271,4.998798870177192,-13.900036328994679,0.08309766708753631
-24.264322314217395,6.017298645884912,-11.750120965829254,0.0662679835749978
-34.564382569209975,6.432209193722678,-12.289873936022383,0.07009131170834484
-57.78050302772713,7.248351783843582,-13.752068410009025,0.08172549399674156
-49.309830566315966,7.254680484172162,-13.743527350372828,0.08163901017388431
-36.231724278105254,6.510820781383545,-14.169571537090688,0.08491459402546517
-45.5463885748439,7.220460634308584,-13.401985486343882,0.07912157482794463
-44.44420254017214,6.851303006780781,-14.518559334377992,0.08758755827922356
-33.131721638156264,6.461942469851498,-12.801491076945515,0.0742403482625147
-37.42126795997538,6.381137456223945,-12.955775701556247,0.07516904087670777
-34.15882775911909,6.139405907142691,-13.222442290507425,0.07795143425872147
-38.31682411336467,6.323790226502489,-14.14852159566075,0.08508845407354533
-43.056564854802986,6.988484822316193,-14.161597335485192,0.0851090664966454
-37.055410308787295,6.753482834623131,-13.91258035254481,0.08280418896771995
-30.666203538738422,6.210749298215895,-13.819176877566823,0.0818842546153345
-36.217646795224034,6.759460765863326,-13.74959632296956,0.08182565478896556
-40.277922224981296,6.34351451582204,-13.123568820799521,0.07668842243002649
-32.56707680395934,6.704764001710995,-14.134475288689998,0.08444435079421975
-79.424930292219,8.747203326042463,-14.26492373159423,0.08573426011359152
-26.781936613514052,6.209202612146799,-11.985925283101333,0.0680184291855951
-10.936164222465308,5.680096080713817,-14.648424671014517,0.08888385631156001
-8.888702331764605,5.149125156861755,-13.347784028272699,0.07850524419613698
6.4235146703410955,4.767493486059822,-12.722476662579696,0.0736458636842524
-4.829741210660035,5.113603809080729,-13.821893226601707,0.08233668886984626
-43.21552365814962,7.091718034645349,-14.268728148572261,0.08616942447356028
-51.76275756607278,7.359542980529842,-14.574723132552851,0.08854283226537114
8.811246023145536,5.470132119372188,-12.728910330566643,0.07368667366592518
-25.407170033038998,6.12890094246856,-14.406191881057136,0.08672915810569659
-21.539269699490116,6.028181009447447,-14.496640872928483,0.08778221870631212
-34.13040456871475,6.386590082333856,-13.862416335457928,0.08254133486366647
-48.60382846126515,7.02497245723183,-13.942619609818658,0.08296573251705207
-39.53780638976261,6.82377346590075,-13.83253077820727,0.0822085661906447
-37.07198259111059,6.626397013670003,-13.755321885092549,0.08189837297089365
-23.628608761585262,6.153748862015195,-14.078293137442193,0.08451531776496746
-14.603460167904446,5.490157300410651,-13.68538832013859,0.08145368404281854
-23.605320195135437,6.193434691952464,-12.888205014231794,0.07507548803495816
12.073322311627686,4.550719383833215,-11.469942196450999,0.06409484634724351
4.252261075187482,4.8421683027236,-11.897013950977462,0.06742116822533709
-26.846044583144216,6.673182444046711,-12.806611821459876,0.07433689948498283
0.9335015958249901,4.748893676764063,-12.958582672033648,0.0755253897281857
-33.29593854997667,6.856864608029603,-13.799070030612338,0.08217637834490757
-14.438330180141195,5.778967988208459,-14.608909535854648,0.0883232562757997
-78.08782016321395,7.967077414364068,-14.12905930622518,0.08470270716765634
-9.876667564510502,5.571459388734481,-13.12239376678217,0.07675652138581676
-28.158096087105307,6.509697720430438,-13.586856174589535,0.08040444994229669
-35.13997900228677,6.556988506925441,-13.351160916101252,0.07859867494165157
-49.4276304813794,6.480591860349007,-14.951998166524033,0.09071624366770896
-37.684072090602236,6.637343891672974,-13.81361534158299,0.08179226622345015
-41.293824576202326,6.963506284574925,-13.695458644645843,0.0817390182512709
-48.11696269144941,7.145931258919373,-14.292725543699435,0.08602074766556396
14.352901570410314,4.049348333255663,-13.28443291220998,0.07813895538326862
-69.26368037576728,7.947397487311723,-14.168433542159654,0.08474854386802798
-43.44275020181612,6.653642912801346,-13.28404966842495,0.07833012296322601
-17.377341314657073,5.673820828474995,-13.541264171227063,0.07986723702639904
-12.129911106514198,5.556866928533426,-13.868833391998049,0.08263128992320481
-55.466756302842974,7.149827941804601,-13.669082688139353,0.08131578212934981
-59.48818744236314,7.556957235552585,-12.740514448186175,0.07423783563965836
-19.911999012928007,5.851916566553792,-14.026619301761416,0.08344284142338466
-12.789286524644808,5.4620336644814085,-14.679672670385736,0.08914910075991526
-94.48533923643716,8.96349807466421,-13.484778465371154,0.07967650003616539
-12.341400559818082,5.470442163052142,-14.586043544746857,0.0881288450649787
-50.15964042259892,7.045354787226024,-13.440200145240203,0.07954508393793404
-40.06356282789663,6.799873340121532,-14.370503442343999,0.08624596368613575
-48.955739819662845,7.012362509861856,-14.477689227311433,0.08758372551588499
-43.56230336530429,6.646162436456758,-13.905286076117855,0.08307723590576528
-65.84919842587568,7.4867339085146245,-13.729492219005508,0.0818125043794902
-17.086619756402776,5.712801096637771,-13.561000834317074,0.08035222958893536
-55.40908860392431,7.063411470361138,-13.867231254990749,0.08249105779086781
-58.23566101375722,7.106961712724055,-13.837010622922858,0.08238478973287525
-39.9542239357751,6.452457556496359,-12.956448584594273,0.07564943778480962
-17.475544544633,5.861815381808124,-13.923915246580558,0.08274761495522588
18.735197087002497,3.517366850670526,-13.74106314024815,0.08144741971114067
7.8782649415910395,4.123126840240707,-13.6314034867247,0.08076959524163324
-62.215018176977225,7.634377333783304,-13.808377405119082,0.08209521144895182
-43.38164782689058,6.783851407141354,-15.261037547262529,0.0935296375245613
-79.29770047508806,8.896043500553683,-12.89250811496004,0.07480968237684159
-44.54158971065667,6.745816446609199,-13.941695298109252,0.08317262701196346
-23.92326769918777,6.104533663533819,-13.424646338317862,0.07891629253642486
-18.288322473355052,5.529449083019053,-15.642027533627429,0.09642922875879184
-38.048425543396,6.381964958647488,-15.982645702501532,0.09924187001802152
-37.10581438971339,6.39182493943263,-16.112389115114848,0.10026697658384648
-46.15784669617029,6.830339650489016,-14.940226082920153,0.09108275396278336
-54.79642498574401,7.26713133343607,-13.133484959314075,0.0766883149769006
-73.3446512009318,8.026724747967162,-13.605238196040286,0.08045607464043822
-54.85653645904187,7.213456565257711,-13.723319548238605,0.08196979365760142
-10.175721231151176,5.085065102435013,-14.271046358872752,0.08543494015627556
-46.86590201943021,7.0858863803449355,-13.046423204355152,0.07659481714399248
-37.63013140242058,6.37893063241699,-13.238699913877886,0.07726606285933392
-28.586458790468686,6.06009796664374,-13.236210628561286,0.07739438072503942
-35.76484304956525,6.7649597012457345,-14.755426640282622,0.08975249904051454
-25.77272506411905,6.332200116138122,-14.711467941175515,0.08919505037760783
-22.189651311718688,6.004183007213202,-14.155874888955733,0.08493695216167632
-20.578581172438508,5.819818023193994,-14.063645679662905,0.08434979195955233
-18.815824033598055,5.7707126297503315,-14.198700969286588,0.08493954990319562
-25.593771586826524,6.690553661757683,-13.55160483683016,0.07977581049614432
-42.29001306895618,6.61924868164285,-13.131162335370657,0.07698787215038848
-36.779343513237734,6.330877934841006,-13.540849298911722,0.0800293837284145
-40.07197623221661,6.627708575761335,-13.788178535721874,0.08225853724389562
-41.03658907777431,6.640010101252279,-13.084842021579977,0.076598505938761
-4.6641666704439615,5.007642585511238,-13.966456480744467,0.0831734684536234
11.186983897515656,4.371142206642776,-13.721627410519796,0.08161922186005027
-36.395292446784495,6.502653383883251,-14.54269984225173,0.08785530866370328
-20.773919969900163,6.2186152107150825,-13.609031514136236,0.08059932974942705
-29.233805243588176,5.941398904740615,-14.183561862280117,0.08509936564714221
-46.18714570497479,6.840440288217088,-13.781199229791316,0.08187072479803091
-49.67323984823544,6.930112225616568,-14.000659065578395,0.08380156610530287
-37.53266713582826,6.508704367182048,-13.421664963134502,0.07937535130068797
-11.78524053071249,5.443648950918582,-14.284934196703142,0.0855440455604627
-18.52795810700851,5.91433724313773,-14.364025186708078,0.08674033156417195
-25.008155980203934,5.803976976659225,-13.012810948299657,0.07604048007901991
-32.03797217986076,6.4864897654997025,-15.684641256481951,0.09687169006321555
-8.706419807395745,5.3651314091313225,-16.21471264334125,0.10139159087002843
-13.80792733578094,5.474342520029189,-14.540496795449672,0.08832966689055152
21.078133590643706,4.39939333243751,-14.806901263512863,0.09011579208868423
-17.27899366020814,5.9309244646511985,-14.533164254400392,0.08744351717809863
13.799429333806737,5.260936230852654,-13.03909795569772,0.0757247492644452
-22.135471727083072,6.540093799926822,-13.20054015025739,0.07785398740721106
-7.46728409622613,5.534177931920544,-12.350864703673311,0.07043632317288173
-76.74328420346153,7.910963706769863,-12.83525254105591,0.0745649795361315
12.160995052474393,4.281185579755298,-15.298040451881015,0.09387951173647151
9.371835919888564,4.226105225675881,-15.731506314931266,0.09734849063390144
-34.61583812306195,6.346159650474589,-14.254947222173215,0.08588659349910503
-27.86366438512884,6.213635744848805,-14.35279405166661,0.0865552449079227
-27.76178774983064,6.435819314448836,-14.544234337185557,0.0881307684311358
-37.05375439164413,6.695218675156508,-15.123987084571556,0.09209341931571113
-52.06206650133451,7.4397520630371865,-15.293124250470951,0.09405535995843353
12.558315870028729,5.13505534333117,-13.633209740848038,0.08070023624060566
4.4209747508539,5.424713394179553,-14.029670709178735,0.08395949141888605
-24.619295724426614,6.182651417955887,-13.766562335798884,0.0818841147518246
-48.91980417960522,7.056598199938812,-14.181317368789152,0.08522486914693762
-25.45899550108536,5.9295596482690645,-13.912499286042703,0.0829160766851843
-7.382459346282907,5.6593278669065645,-14.063745816540997,0.08426532532858418
2.3954806002654467,5.166230712445211,-13.8296192879671,0.08273711533301205
-27.459394017080488,5.806132166698806,-13.274492223080657,0.07779298049170054
-38.493161581100985,6.7652127847062715,-13.406105635720534,0.0788156319188072
-56.8755662600654,7.437963174119774,-12.976348912195016,0.07546034589722922
-47.02732336858602,6.680512392537557,-13.907056601774853,0.08261875809576973
-22.861672125634193,5.988743387318393,-13.006941814344541,0.07616704994315115
-38.361005541940486,6.711530402085826,-11.965345146447255,0.06763427216397416
15.748394460738334,4.45726819495826,-13.343439467546439,0.07841407340536576
-16.317020536736702,5.084694109056643,-13.773249521493199,0.08171617859142348
-45.972557371684374,7.508550962778032,-14.266742806505466,0.08606646269833901
2.991222911520034,5.272620802565064,-13.377337437448448,0.07921896254246649
-14.616053403449115,5.382237724749026,-14.685800100268763,0.08936170711952686
-33.57974101368585,6.294218505457892,-15.079386760867875,0.09141962291932944
-8.091737519864973,5.358339377523191,-14.517330484837158,0.08710411435877646
-17.91712543038342,5.436658809546689,-13.569022841467074,0.07986019709097139
-15.255154446340988,5.271819598959973,-13.723692683294638,0.0822607442857821
22.322256086630357,4.407739715628652,-13.993724900704935,0.08294566876329855
18.994651922038695,4.606485796990609,-14.220261622930261,0.08571536787847622
15.950374670248703,3.928660548915178,-13.004925557176115,0.07547174576953902
-23.964436376888404,6.355147102632789,-14.712253625000221,0.08900062390001272
2.6060805934866664,4.560569693968948,-13.690238308584291,0.08098996661851177
-21.53588085668391,6.193634975742789,-13.887689103967691,0.08285208493589365
1.927502725297348,5.031246059129363,-13.057854608448588,0.07665852215184184
18.632301973316366,4.499769552643641,-13.433008759991436,0.07980217687087326
-27.375284583560553,6.171495491681803,-12.681051225092471,0.07407413926274117
-27.314727825525075,6.173529399323105,-13.701264184342733,0.08201771856421212
-25.6594388738764,6.101693606697853,-13.706219203401037,0.08175297960324826
-28.426343853322,5.883714273102382,-14.724998795662737,0.08902787229563004
-19.0730161522118,5.803653266272555,-14.376876313610312,0.08638941673290723
-37.75549653257956,6.540018047832907,-13.504845193394482,0.07968551687168368
-11.433412664289438,5.532149539651683,-13.509983477695275,0.07959179050118392
-57.87213055976173,7.179608824274883,-13.784215240806974,0.08223627666299023
-44.27119133462741,6.72123036212661,-13.483607559110784,0.07977665075943377
-35.32161809125308,6.033237549414671,-12.569608638785141,0.07262218274489206
16.8841908217571,3.989461179262008,-13.893168935108084,0.08285970509159182
-8.92159070054363,5.117402516984011,-13.527472992133777,0.08009778074268596
-26.974689738535094,5.932939975368075,-13.696839275427527,0.08106545066645064
-34.54644643169295,6.068520473478281,-13.489964069339518,0.0797408783274686
-42.34959207144463,6.384229006516363,-13.04416520241925,0.07628885115302098
-3.9956827758429556,4.948387805446867,-14.095491657158368,0.08434268897954074
-20.207195318914742,5.859778335680578,-15.490105857521852,0.09503197537680656
-37.990326299397545,6.184041138269634,-15.481694384569956,0.095245786108176
-31.24919396511225,6.1827653341728706,-12.325094139057676,0.07062038491749871
1.1141211967250488,5.085542363959815,-14.721571702767699,0.08904773666482176
-0.24152678158101334,5.188679192896571,-14.769064061127153,0.0897363477666934
-51.279041387145526,7.249033388902439,-14.481568688978376,0.08767621291427881
10.134733223671661,5.17981873557497,-13.897857656578473,0.08238487880912057
-23.95617554795622,6.442551540765514,-13.085288050411307,0.07602744683103385
5.04513533583198,5.556683941708373,-13.515499159696947,0.07962747542289121
35.7945062471649,4.103972407039204,-12.843773915943865,0.07491911024790342
23.675094982441507,4.464937248726308,-13.862207368138423,0.08234638911219896
-60.87270983548496,7.5109650782041175,-13.90339514105845,0.08321242862990907
-56.454605511542105,7.42005703485482,-13.750683981886386,0.08136961989775289
-104.58411184862143,9.288434069700104,-13.26290860472287,0.07793160437281807
-49.70382591942377,6.792586458964165,-15.008792305074852,0.09162309702253862
-66.86379085400088,7.945327868293142,-12.699698509251029,0.07357863799157563
-29.71330538823303,6.284216048055785,-13.422095536068342,0.07910562474756792
20.929733373880023,4.03340145013734,-11.19793396418021,0.06199498951322669
12.868349786205451,5.125238378575622,-12.416164180051787,0.07163456398172749
-47.35330246703979,6.599753529394011,-13.532230913246813,0.07976455658795528
-1.128307214966447,5.042387112921739,-13.733944654529123,0.08185100416862678
-22.113303274078227,5.336304866260014,-12.650380434349426,0.07303347078825831
-29.39315864912404,6.654439285561481,-14.699508927956861,0.08888325525670387
-28.136209267481966,5.696265654150054,-13.300718194071175,0.07836119515030748
-23.12304731806125,5.607307068206358,-13.938169460024834,0.08290172945185029
-18.295339994609183,5.74575713020548,-13.707254400429543,0.08154277220614474
-23.990241044460454,5.935266896199749,-13.175574864498667,0.07739772184581917
-26.4408253571448,5.903819454338088,-13.386468616799526,0.0788656540903673
-43.77924643182457,6.701595797877687,-14.534875568889456,0.08783433553926251
4.3650192818158615,4.0717291987327675,-12.795587881777623,0.07425638397023984
17.834651446715853,3.4914187872914484,-12.67188246610283,0.0732663495400698
-50.11420692577595,7.155606327968094,-14.770659990020684,0.0892487926045627
-61.81685310431202,7.92815677839505,-14.582039543153915,0.0884999115425161
4.140378091003443,4.9294792842754,-13.379308036767076,0.07892807570227856
10.427247960140864,4.767618745108643,-13.544442323261002,0.08014841996134477
12.88349944070611,4.661562037681032,-13.494260019206179,0.0801763153649895
-16.19017805146168,5.8024156368230395,-13.170496881787441,0.0771767849716575
-45.353112742061,6.857891594960408,-12.480237085065173,0.07165306819123629
-11.076120943328435,5.445465671333471,-12.991318043371216,0.07583884037102884
-23.10774948036505,5.885475459943778,-13.205351381273228,0.07747600939193433
-22.194161960460903,6.169605825778818,-14.037370433181593,0.0839926401930813
-9.00991777701198,5.508072777450639,-14.428306162954064,0.0869708194982225
6.132328788378602,4.797072209143181,-14.563631028155866,0.08801173455824171
-39.3685774986353,6.4330299869158765,-13.544898477326967,0.0801165209590358
-32.148124683284955,6.355861303860759,-14.230133028689421,0.08543171632043424
-51.20469794041614,6.806628323620403,-13.260331476009469,0.07845132545221786
-43.85120848798885,6.553548476564492,-13.43474667098702,0.07961491126723214
-47.161491953491485,6.876246185850447,-13.897281372786287,0.08258942174670333
-41.4020160426861,6.605284147902323,-14.07415966413399,0.0846528832711462
-34.03786796835269,6.203074223724571,-14.279432315558038,0.08636113298197909
-34.01187162314843,6.254371260113381,-14.270600973911096,0.08529082489913875
-20.004798449687,5.732580623147106,-14.467520752752685,0.08733368959215093
-39.23342749024475,6.659468541313025,-12.879332355576276,0.07493207226346194
-36.27828042887973,6.816837681657919,-13.192855647210145,0.07740269505200316
-67.20461467822643,7.865379130591675,-14.446699230749692,0.08707616152654055
-42.234363393763886,6.663702746353747,-15.048770203714248,0.09174484404336401
-39.83933092108696,6.7096486645888715,-14.917478912110266,0.09052117146995606
-42.916508999886055,6.745780547452884,-15.07517864593693,0.09178687851455447
-45.99547424904725,6.608267218957305,-12.611940405294744,0.07298832395476797
-39.3129163394034,6.427172761879667,-13.745826267194367,0.08191173061951014
-28.545078142183137,6.221208192256462,-14.094833746550997,0.08456095964377819
-78.32610712433133,8.173859372285628,-14.276232448256774,0.08609335849839149
-21.34528653097617,5.766014302418972,-12.070261489029496,0.06876262319693761
-44.170059887365774,6.8379036003151565,-14.624286437578927,0.08854153943862922
5.0661257913921505,4.884412563124363,-13.997915967003035,0.0835591565720787
-44.1256063054236,6.390523909674887,-13.321219477073404,0.07849305002551939
-67.9311309228047,7.681858952848657,-13.338327292333458,0.0786460942073905
-73.52082343216863,7.48880712019648,-13.91987313152946,0.08283237612611143
25.111093673911025,3.844725915359381,-13.453856515105395,0.07919747909285885
5.846173867533934,4.608079655345686,-12.937740207980017,0.07500316602696762
-30.71397458481892,6.242524854225984,-13.55099883581264,0.08035065695637686
31.36078772554797,4.386833112520899,-12.482345618302345,0.07201078463890852
-23.274757564213452,6.483525961736536,-12.577974771516065,0.07240154993419332
10.03680038087967,5.273187047118929,-14.851934630909387,0.0900413417878754
-23.74905719383435,5.930023622207873,-14.144856150445705,0.08480326316181531
-8.846300600527126,5.448864234440942,-14.1724326785177,0.08501696684973106
-9.854759832571032,5.320441008087536,-12.847987599018767,0.07461144526303327
-9.543316191278338,5.5315331294433685,-13.197296770325858,0.07736261837501196
-27.95449868900574,6.245687471680019,-13.446530565717996,0.0795170165962386
-13.060146491862788,5.463491658554718,-13.774916844462117,0.08197455552723112
-37.56650510009614,6.531388118231484,-13.26233649727741,0.07782245734583952
-30.805216446913402,6.098615918629855,-13.89704752541376,0.08311961943974285
-85.97898440710347,8.611219731111774,-14.567123451996661,0.08807527229874859
-78.7229234912819,8.269647744222475,-14.623682652920515,0.08837734849998881
-45.898636493247906,6.622591681331978,-13.799321948767188,0.08209131348534181
-52.17977476071611,7.2973439556426465,-13.928023445612064,0.08306043895227937
-13.135194522919042,5.808115539420921,-14.790355872762133,0.08970316446640646
-16.678332018842198,5.843706085918986,-13.824095340750066,0.08229948737153588
-58.09137755669881,7.188803939206765,-13.696705742753323,0.08110520187058284
-23.929613405994058,6.103718804449374,-14.77029621918371,0.08964793106422812
-36.16666928449219,6.333441653908691,-14.491510927477705,0.0870557846790989
-25.25685848036005,5.9976887197438415,-11.906121333486821,0.06772753337366859
-15.204893592551738,5.501791211873733,-14.34011506736227,0.08645422263196528
10.827297092267624,4.452301785826471,-14.440335803630097,0.08683008112319718
-17.72413606810887,5.832039541814551,-12.580141050321142,0.0723698601179096
-68.58409864227177,7.83072454074841,-13.695367686254917,0.0810579284207552
1.4722218981963762,4.8978829725254,-13.50523500167522,0.07960265547419448
-35.76951151335714,6.29109328310908,-13.646520064648199,0.08069073542424156
-19.133353556074916,5.915174859764544,-14.055324098359113,0.08382374729830622
-30.4443320517955,6.252932116468517,-14.079568693785776,0.08453035633541764
-25.595594466373292,5.9922915677736865,-13.26968387574745,0.07818108695456483
-11.49850835138399,5.5175769474561545,-13.652418053937634,0.08058608762670945
-74.25342009853347,8.127316282371963,-14.719195725743726,0.08978988672364216
-54.30785428188746,7.178152490302022,-15.841722115234415,0.09795955698110716
-22.432858943586464,6.0280704699610705,-17.086302419768103,0.10800074386140673
-8.421745333664054,5.207737973805546,-15.42873914081939,0.09443087994090447
-19.85247476569404,5.576219793419984,-14.783916800191792,0.0897412606731112
-19.196246606332494,5.8548959224321475,-13.073201574370989,0.07646100300466846
-7.263675945275057,4.931662457078575,-14.165037422974104,0.08495364642555205
-20.745144925055445,5.317283656046468,-13.492401062925957,0.07970534130349047
-9.596598413998857,4.9969396546244855,-14.286761628255844,0.08577338113460169
-20.52544943557223,5.672365797809808,-14.364376681817395,0.08665520183234389
-31.05492439032977,6.3177535381136565,-12.467117897744608,0.07215160534408988
-49.77165061719948,6.789257663062366,-12.23174595226414,0.06989476147702008
-62.25942245786213,7.384746079302554,-11.988718185184046,0.06837763872364763
-65.33774752509007,7.709457000213608,-14.58404501953917,0.08787224748507502
-64.6750465162755,7.61615268629687,-14.69538467942517,0.08872945077717982
12.977141201205976,4.799716991635387,-13.156103933620578,0.07673199948478815
-17.232551871362443,6.070455099690636,-13.9417425785954,0.08312542574895329
-31.912705386143557,6.895820688716029,-13.780774816041392,0.08183610830980091
14.767691642936907,5.028350226707496,-14.015114907141404,0.0836757760736931
-59.50015248982432,7.7887643738456305,-14.007494936173472,0.08397888594583253
-24.31386932825073,5.7518581262922845,-12.836102815108479,0.07453367835861896
-40.92607454713827,6.799652651561701,-14.205941611467109,0.08531048221490613
-33.71887344759178,6.360415495551635,-13.512489366305735,0.07967989524711346
-76.60971391955616,8.408935832167892,-12.51458761672198,0.07193075491300929
-33.4701822122292,6.507181000895428,-14.815934510404862,0.08989588843143026
12.60963658704843,4.433662872888772,-13.283018498153426,0.07813552120745945
-85.65571404232998,8.433341754418901,-14.258340261666083,0.08570430976631627
-48.90040100792781,6.835420064180636,-14.011775618542996,0.08375451144514665
-52.520011815006946,7.277654334144759,-15.049640440195514,0.09192417976657113
-17.903924117697862,5.555225114269201,-14.904702344091303,0.09082421504981932
-36.35564529666796,6.263128049502589,-14.23207012819155,0.08549645663341304
-39.5716710786555,6.29676444045206,-14.334857333938647,0.08644492032567093
-2.105838114783473,5.253307650593328,-12.990604689277799,0.07601656315393683
-45.22584419754043,6.521010702293594,-14.157968420099126,0.08462061973862545
-24.544535637728234,5.638597361014604,-13.111288185828432,0.07690657876110125
-22.07381790882869,5.782139844898113,-13.138069269648225,0.07679198049876679
-11.039510632704012,5.383290180816489,-14.704266959158817,0.08907862040888756
-12.3306495074099,5.275568700901209,-14.835951977190668,0.09018700353227424
-19.8532608298758,6.120492889609787,-13.3778837250809,0.07881179509905675
11.890995052788204,4.5992416505562925,-13.86931406177203,0.08275736088847063
-15.528329075144164,6.042001286215879,-14.225582485273751,0.08569781676295671
-20.4708445134644,6.220212095835163,-14.2138421992785,0.08497817257913187
-16.914840178433312,6.1741040248074395,-13.770911962034322,0.08159739094333388
-20.03021920631024,5.883126226569788,-12.594995566320872,0.07258320674447817
-34.72314941585371,6.363685151601814,-14.564231658397619,0.08825797682245591
-60.05595888567596,7.494002062912752,-12.67930211395356,0.07364469956717808
-62.12223420106171,7.563089110039529,-12.62131029067679,0.07280518494491287
-34.45565350474252,6.377208746461154,-15.80676261016404,0.09781028763147656
-49.55559489846168,6.99037167323682,-15.105358808462388,0.09235950052403591
-47.2741168679201,6.900917232869952,-15.242356658642736,0.09287159998309102
-14.158121629105661,5.418939469933723,-13.69144018023542,0.08076029072267014
-14.718705496615588,5.420854454342959,-13.82757767228757,0.0823295356069378
-33.15939780729774,6.372838383476545,-14.41689866623144,0.08716681986530854
-40.17262841071091,6.531661827263814,-14.115597616212227,0.08440846516718035
-46.52833476186819,6.792307597057759,-14.07106272876568,0.08439884109001605
-4.4401803701440485,5.2538891765948765,-13.379129285643536,0.07855052352645052
16.9806290348882,4.260620968400658,-15.114155668894785,0.09240926778648811
-40.986603661135575,6.073875367514263,-12.622004645296824,0.07274034617681001
-30.403329248344637,5.755948067928174,-13.435118692367874,0.07901470596922455
29.499117590539225,3.606217180490818,-13.206813067622504,0.07740204508177798
-4.159519600844367,4.659048388886386,-14.4653094157695,0.08728254670783907
-34.87354282128963,6.505743026901485,-13.6817480795772,0.08120468909229113
-35.468479090530074,6.02555225085299,-13.589287886737676,0.08062631387002338
-42.86718024789953,6.771387179296967,-13.329438083677704,0.0784769860361302
-32.15604222285623,6.41147795403171,-13.352506245481822,0.07862379925131459
27.155083004592427,4.474545993826807,-14.134162220081869,0.08463662851466912
25.14023174407269,4.564405056350229,-14.288526709175285,0.08572082100626492
19.346518312145488,4.814129780504868,-14.07978066972095,0.08423187548801254
-1.8957800505384748,5.980843785315877,-13.565553346709839,0.08011146777461496
-47.58267477717409,6.6267076864947825,-14.002994387299962,0.08391078512342875
22.374652352553635,4.167796636599539,-12.792289623979658,0.07406411038062727
-31.499831049609735,6.905092745158659,-13.480928798743907,0.08002800508363833
-57.39267171115825,6.933940396800734,-13.321330747217917,0.07840679960870318
-27.322546824053475,6.082110142816275,-13.641790753433654,0.08117152888189486
-29.469071305034046,6.061613102581448,-14.189449198546491,0.08544452346756219
-25.294185572749814,5.863278714800751,-14.481010063337155,0.08703118570890361
-21.02843516379,5.779155222349639,-14.295586713182535,0.08622185745580914
-30.541915905859963,6.082374857831336,-14.183817204484287,0.08508731419566179
-21.897584046310815,5.820866892542205,-13.549720445994328,0.08049766234227343
-64.91808021760943,7.581870297690744,-14.183477762783028,0.08501367531806997
7.837135197692627,4.709080320382569,-14.72374779287349,0.08911200013413194
-56.22676592591749,7.267544061836988,-13.201524974435939,0.07703607015046561
-39.53283854750247,6.613213010284517,-11.760166352833162,0.06641010912991963
1.1261880728383564,5.061150350799991,-15.588070191987468,0.09607457920827604
-5.37612435758215,5.033954062710362,-12.50927433705791,0.07192835367481731
-64.82637166868231,7.489900417312404,-14.808239413264142,0.08974057786314724
-44.793048750970826,7.057066539255471,-14.493110167948958,0.08760942299350291
-49.85955552789279,6.844164915289675,-12.302774617358956,0.07070473943596972
-41.812774387344135,6.738484121604292,-14.033286919186345,0.08412709778484996
-37.769319774457905,6.5020985777341975,-14.200453029480643,0.08507519441399851
-46.16634141209997,6.891511361262523,-13.98259148126115,0.0836936156930668
-40.96549692308483,6.690335851779126,-13.946402519453708,0.08334610453779241
-40.11400868442111,6.415252977362768,-13.781423385778055,0.08212062899049345
-35.19411128655051,6.280740992665588,-13.688972651313467,0.08140083717181787
-13.825981023780162,5.85833056322344,-14.535914688775552,0.08772770133572916
-16.108607523859426,5.891364547544679,-13.736032948962732,0.0815273878855426
-28.971293546912587,6.4093365749745725,-13.561523843454601,0.08042144229352627
-3.081308837961685,4.851423698549252,-12.1869544545388,0.06985815282196739
-61.08262934462189,7.084910913680947,-12.604365027461125,0.07274641861775295
0.4344324425318618,5.172609508993303,-14.758288928485428,0.08932357430607898
-52.35164064041844,6.877281315528169,-13.014350314490466,0.07610959536981252
-65.1475841549878,7.402333298748872,-12.11631317545639,0.06900348384200472
-38.88193602400873,6.38776597138426,-12.704352668201027,0.07354537896387091
-37.70595619730979,6.36411761713853,-13.289207689298083,0.07801524508996617
-38.96174384617822,6.339052259404167,-13.59634562291057,0.08053805100752547
-38.89377217766977,6.745314633126019,-14.814961358062284,0.09036656531112634
-5.791571341108034,5.067407904807618,-13.155697730298952,0.0769366691367364
-46.676914177138315,7.175460723728403,-14.527861642317033,0.08771590079211287
-52.34153880128902,7.081283645054314,-13.961571723775956,0.08338653182084554
-66.19156277013474,7.688198933212235,-13.718595341861814,0.08138731510194011
-62.140597680318336,7.432236389842893,-13.390062338455216,0.0789920932564448
-34.614240461817865,6.3408745807645,-14.740503312623641,0.08921910644233212
-44.92109992681105,6.767530246805424,-15.083937473585282,0.09223897454192702
-65.64193568037273,7.642356631713585,-14.971829235958939,0.09101522086905467
-63.13968610703482,7.612588754324152,-14.213954699138837,0.08536505644827337
-61.365533684662886,7.513202905098367,-14.466299243428242,0.08720211299341658
-15.057642611212538,5.772984860839051,-13.21773525494558,0.07755567954485085
-21.44635920391397,5.918184902409306,-12.897054776159875,0.074615903942061
-23.877356215406547,5.7906391013895275,-12.163786235499588,0.0698009813720392
-34.81044052780809,6.429930833252423,-12.718280588317418,0.07422252995535415
-35.28637424889525,6.446837938178347,-12.144335300476287,0.06879142304941548
-24.523607906410014,5.785890112929806,-12.427230408975761,0.07170646266127435
-27.179909364652286,6.363651115261897,-13.77211317860573,0.08173501318548619
-1.8342152681462789,4.808641846745448,-13.451339675663222,0.07919314063414709
16.27096130726407,4.204752395455,-11.31378642455036,0.06278466346188835
11.468466910913605,4.488484093868769,-12.026390662923747,0.06832037331671247
