date,capability_index
2022-12-11,0.2576713024077174
2022-12-18,0.2613116302719717
2022-12-25,0.26315518997583603
2023-01-01,0.26511924156732725
2023-01-08,0.2669869069704651
2023-01-15,0.26897516654039266
2023-01-22,0.27085733672905904
2023-01-29,0.27462818347466605
2023-02-05,0.27647244730088655
2023-02-12,0.2783947126043331
2023-02-19,0.2902156771541445
2023-02-26,0.2920904556561034
2023-03-05,0.2954395225596048
2023-03-12,0.2972949920485971
2023-03-19,0.29901142401097064
2023-03-26,0.30071793336831615
2023-04-02,0.30255312962405684
2023-04-09,0.3057776156638239
2023-04-16,0.30758946595876996
2023-04-23,0.3092499124840391
2023-04-30,0.3110525032660724
2023-05-07,0.3126991905402152
2023-05-14,0.3159732531505324
2023-05-21,0.31760236269616293
2023-05-28,0.3193899031670848
2023-06-04,0.321013886262399
2023-06-11,0.32280441891910433
2023-06-18,0.32587666028218193
2023-06-25,0.3276726948649439
2023-07-02,0.3292974214630355
2023-07-09,0.33110605405102783
2023-07-16,0.3327388076626608
2023-07-23,0.33601789290883116
2023-07-30,0.33766587216337923
2023-08-06,0.3395148926906113
2023-08-13,0.341179186031308
2023-08-20,0.3430525778325792
2023-08-27,0.346224189786482
2023-09-03,0.3479256065556505
2023-09-10,0.34984769008999045
2023-09-17,0.35157402164270973
2023-09-24,0.3535289229551526
2023-10-01,0.35682987223943746
2023-10-08,0.35883239629366465
2023-10-15,0.360629374558321
2023-10-22,0.36267130991946006
2023-10-29,0.36450254205099614
2023-11-05,0.36658658818398
2023-11-12,0.3701017958027752
2023-11-19,0.3722480596373446
2023-11-26,0.3741745691019899
2023-12-03,0.37637062183533093
2023-12-10,0.3783424256820222
2023-12-17,0.38235648453300936
2023-12-24,0.3844010987668272
2023-12-31,0.38673327576519667
2024-01-07,0.3888350883568062
2024-01-14,0.39123367022226213
2024-01-21,0.3953289939934296
2024-01-28,0.3978365322764434
2024-02-04,0.4001133084757157
2024-02-11,0.40271174408797844
2024-02-18,0.40508140273717924
2024-02-25,0.40970054342651424
2024-03-03,0.41253070013958976
2024-03-10,0.415151062090465
2024-03-17,0.4181463808022141
2024-03-24,0.4209480746785299
2024-03-31,0.42689363687889637
2024-04-07,0.43006955348724263
2024-04-14,0.4337059897021415
2024-04-21,0.4372201056256639
2024-04-28,0.4412353810526273
2024-05-05,0.4489888237932277
2024-05-12,0.4536673656281128
2024-05-19,0.4582593382923273
2024-05-26,0.4633756790556777
2024-06-02,0.4683568942025022
2024-06-09,0.47870734955998273
2024-06-16,0.48398834337156804
2024-06-23,0.48961682815055324
2024-06-30,0.49491017525928727
2024-07-07,0.5004960602367708
2024-07-14,0.5056551479685955
2024-07-21,0.5152251598810179
2024-07-28,0.5201404129111149
2024-08-04,0.5251196535049244
2024-08-11,0.5301552702384505
2024-08-18,0.5350243945109734
2024-08-25,0.5447775144832774
2024-09-01,0.5500310502749204
2024-09-08,0.55591932803132
2024-09-15,0.5613570991565093
2024-09-22,0.5678317146517421
2024-09-29,0.5785853937218487
2024-10-06,0.5857227155211829
2024-10-13,0.5925725339452858
2024-10-20,0.5992674084838292
2024-10-27,0.6050020826470789
2024-11-03,0.6155902397240877
2024-11-10,0.6206863718652008
2024-11-17,0.6260431865596648
2024-11-24,0.630816636394317
2024-12-01,0.6358526610074258
2024-12-08,0.6441763919173193
2024-12-15,0.6487890456758363
2024-12-22,0.6528436030833028
2024-12-29,0.6572723110436728
2025-01-05,0.6611503530543399
2025-01-12,0.6687210025231646
2025-01-19,0.6724560136963154
2025-01-26,0.6761944337154929
2025-02-02,0.680899687913572
2025-02-09,0.6849805779666593
2025-02-16,0.6939187472959857
2025-02-23,0.6989166319784582
2025-03-02,0.7071990772162651
2025-03-09,0.712976060288449
2025-03-16,0.7212589358631989
2025-03-23,0.7288329898020525
2025-03-30,0.7347980811400906
2025-04-06,0.7386215847663574
2025-04-13,0.7431098379959254
2025-04-20,0.7464548613276744
2025-04-27,0.7504080838422547
2025-05-04,0.7560466064046657
2025-05-11,0.7597840406345248
2025-05-18,0.762829150181452
2025-05-25,0.7664637339066264
2025-06-01,0.769424994503716
2025-06-08,0.7752122433005764
2025-06-15,0.7780314788623343
2025-06-22,0.7814057754600033
2025-06-29,0.7841088908836569
2025-07-06,0.7873446864492621
2025-07-13,0.7918447422491148
2025-07-20,0.7942920599071585
2025-07-27,0.7972371928529856
2025-08-03,0.7995403094435559
2025-08-10,0.8023159622761283
2025-08-17,0.8060380876483236
2025-08-24,0.8085855080201058
2025-08-31,0.8105435072540158
2025-09-07,0.8129316391358533
2025-09-14,0.8147601208537907
2025-09-21,0.8182523658067976
2025-09-28,0.8199248348632678
2025-10-05,0.8220472427498475
2025-10-12,0.8236604096995973
2025-10-19,0.8258346316803721
2025-10-26,0.8284800931127374
2025-11-02,0.830979694822755
2025-11-09,0.8328750448587429
2025-11-16,0.8363079405485615
2025-11-23,0.8387836024825668
2025-11-30,0.8443038795622911
2025-12-07,0.8472284060434986
2025-12-14,0.8521989997496451
2025-12-21,0.8547816423083302
2025-12-28,0.8570951049254982
2026-01-04,0.8608866071881678
2026-01-11,0.8624090274210566
2026-01-18,0.863896405489445
2026-01-25,0.8646830415756663
2026-02-01,0.865691045723101
2026-02-08,0.8663811091428368
2026-02-15,0.8675966937951469
2026-02-22,0.8681102017882742
2026-03-01,0.8687961078977277
2026-03-08,0.8691554081146095
2026-03-15,0.8696640712734806
2026-03-22,0.8696934768949667
2026-03-29,0.8699065327068012
2026-04-05,0.8697929060094954
2026-04-12,0.8698100028609307
2026-04-19,0.8695262290158993
2026-04-26,0.8687974173871592
2026-05-03,0.8683985979238193
2026-05-10,0.8682196999749299
2026-05-17,0.8678663893730043
2026-05-24,0.8677751949373677
2026-05-31,0.8672249294248459
2026-06-07,0.867394819728307
2026-06-14,0.8674683155283119
2026-06-21,0.8676482614564246
2026-06-28,0.8681287561165593
2026-07-05,0.8688314087429281
2026-07-12,0.8696326480742979
2026-07-19,0.8703564616843393
2026-07-26,0.8713857883789121
2026-08-02,0.8723559188309953
2026-08-09,0.8747257325693241
2026-08-16,0.8761528963149474
2026-08-23,0.8779409306903471
2026-08-30,0.8797449712111582
2026-09-06,0.8819345380487501
2026-09-13,0.8864472475507585
2026-09-20,0.889299081785259
2026-09-27,0.8921906976965587
2026-10-04,0.895450005266905
2026-10-11,0.8987123600150113
2026-10-18,0.9056328506056368
2026-10-25,0.9092160312964441
2026-11-01,0.9129913042745081
2026-11-08,0.9165896604863586
2026-11-15,0.9203008572773708
2026-11-22,0.923651886738532
2026-11-29,0.9286176215185272
2026-12-06,0.9307201239811733
2026-12-13,0.9324471479001432
2026-12-20,0.9342192239879664
2026-12-27,0.9354212312654057
2027-01-03,0.9381783588187134
2027-01-10,0.9397417267467751
2027-01-17,0.9415762186634492
2027-01-24,0.9433803182793117
2027-01-31,0.9454405395268104
2027-02-07,0.9494192927405147
2027-02-14,0.9517460419152108
2027-02-21,0.9537334964095409
2027-02-28,0.9548700067690166
2027-03-07,0.9559273738156921
2027-03-14,0.9581883547877502
2027-03-21,0.9593648040699886
2027-03-28,0.960681196657185
2027-04-04,0.9616014171847602
2027-04-11,0.9620694128182682
2027-04-18,0.962609330810912
2027-04-25,0.9630647341186652
2027-05-02,0.9633903709893505
2027-05-09,0.9638352776370215
2027-05-16,0.9641537740812921
2027-05-23,0.9646628806075249
2027-05-30,0.9650914679806379
2027-06-06,0.9653981782584533
2027-06-13,0.965816506819933
2027-06-20,0.966116345530637
2027-06-27,0.9667075113448554
2027-07-04,0.9669988825956903
2027-07-11,0.9673952925987248
2027-07-18,0.9676800156179861
2027-07-25,0.9680664886142019
2027-08-01,0.9683446566639428
2027-08-08,0.9688929455533525
2027-08-15,0.9691631090473486
2027-08-22,0.969528519572311
2027-08-29,0.9697923603328383
2027-09-05,0.9701482269387643
2027-09-12,0.9705684833759272
2027-09-19,0.9709135014152743
2027-09-26,0.9711635794003495
2027-10-03,0.9714993659747652
2027-10-10,0.9717434657864655
2027-10-17,0.9722244091354425
2027-10-24,0.9724424426910404
2027-10-31,0.9727135220258675
2027-11-07,0.9728994052773899
2027-11-14,0.9730830736552708
2027-11-21,0.973443851237613
2027-11-28,0.9736210029245094
2027-12-05,0.9738709397920448
2027-12-12,0.9740428768606634
2027-12-19,0.974284741875562
2027-12-26,0.9745462858807135
2028-01-02,0.9747791922634087
2028-01-09,0.9749400007473935
2028-01-16,0.9751652346147192
2028-01-23,0.9753212153159592
2028-01-30,0.975627434098811
2028-02-06,0.9757777127394845
2028-02-13,0.975987192759101
2028-02-20,0.9761329101182729
2028-02-27,0.9763353197610303
2028-03-05,0.9765592676679831
2028-03-12,0.9767538762211
2028-03-19,0.976889918098226
2028-03-26,0.9770778686876344
2028-04-02,0.9772097317944535
2028-04-09,0.9774684981602092
2028-04-16,0.9775954390632584
2028-04-23,0.9777207766401379
2028-04-30,0.9778928230169462
2028-05-07,0.9780142827817415
2028-05-14,0.9781803422299863
2028-05-21,0.9783694943501604
2028-05-28,0.9785289628275277
2028-06-04,0.9786422253331405
2028-06-11,0.9787961017685092
2028-06-18,0.978905843844874
2028-06-25,0.9791211431713933
2028-07-02,0.9792267340549916
2028-07-09,0.979369244038777
2028-07-16,0.9794715474699061
2028-07-23,0.9796090247548811
2028-07-30,0.9797706633474514
2028-08-06,0.9799025914780153
2028-08-13,0.9799979486927947
2028-08-20,0.980125203482419
2028-08-27,0.9802175951136718
2028-09-03,0.9803988360758975
2028-09-10,0.9804877149522777
2028-09-17,0.980605478972964
2028-09-24,0.9806915984218282
2028-10-01,0.9808051879890498
2028-10-08,0.9809433765960823
2028-10-15,0.9810251554415532
2028-10-22,0.9811326213320579
2028-10-29,0.981211868921801
2028-11-05,0.981315527732706
2028-11-12,0.9814435573297753
2028-11-19,0.9815429891444863
2028-11-26,0.9816168722522834
2028-12-03,0.9817127892743612
2028-12-10,0.9817844021951071
2028-12-17,0.9819248866613467
2028-12-24,0.9819937817892609
2028-12-31,0.982082544440346
2029-01-07,0.9821493337540584
2029-01-14,0.9822349789763293
2029-01-21,0.9823446198427924
2029-01-28,0.9824267763967488
2029-02-04,0.9824890834058753
2029-02-11,0.9825683686025782
2029-02-18,0.9826287905956875
2029-02-25,0.9827053155220393
2029-03-04,0.9828054786512076
2029-03-11,0.9828788963747218
2029-03-18,0.9829352924211328
2029-03-25,0.9830061699724709
2029-04-01,0.9830608794522128
2029-04-08,0.9831538073507958
2029-04-15,0.9832208840822876
2029-04-22,0.9832728741594565
2029-04-29,0.9833376481934075
2029-05-06,0.9833880967162038
2029-05-13,0.9834870916616324
2029-05-20,0.9835356546166044
2029-05-27,0.9835956968806342
2029-06-03,0.983642831413604
2029-06-10,0.9837008390735346
2029-06-17,0.9837807095467791
2029-06-24,0.9838363904850049
2029-07-01,0.9838804462502256
2029-07-08,0.983934256542911
2029-07-15,0.9839770339560431
2029-07-22,0.9840609925138064
2029-07-29,0.9841021874766528
2029-08-05,0.9841521286182886
2029-08-12,0.9841921385168916
2029-08-19,0.9842404267411077
2029-08-26,0.9843092076053647
2029-09-02,0.9843555816492798
2029-09-09,0.9843930187772991
2029-09-16,0.9844299921918451
2029-09-23,0.9844742480973107
2029-09-30,0.984538189779515
2029-10-07,0.9845807011201387
2029-10-14,0.9846153135483319
2029-10-21,0.9846564470998026
2029-10-28,0.9846900876697225
2029-11-04,0.9847561336058483
2029-11-11,0.9847885495402028
2029-11-18,0.9848268022681221
2029-11-25,0.9848583160977835
2029-12-02,0.9848953495933958
2029-12-09,0.9849259911449554
2029-12-16,0.9849861571091506
2029-12-23,0.9850156910175655
2029-12-30,0.9850501622183604
2030-01-06,0.9850788858610161
2030-01-13,0.9851122769814341
2030-01-20,0.9851629803683263
2030-01-27,0.9851950848390373
2030-02-03,0.9852220216589676
2030-02-10,0.9852531309794734
2030-02-17,0.9852793390929363
2030-02-24,0.9853308106034018
2030-03-03,0.9853560819382441
2030-03-10,0.9853810488640643
2030-03-17,0.9854096754305527
2030-03-24,0.9854339734958381
2030-03-31,0.9854816979853586
2030-04-07,0.9855051316950477
2030-04-14,0.985531834325534
2030-04-21,0.9855546455452759
2030-04-28,0.9855805446911884
2030-05-05,0.9856214562203864
2030-05-12,0.9856463781903209
2030-05-19,0.9856678016620498
2030-05-26,0.9856919818133268
2030-06-02,0.9857128436730846
2030-06-09,0.9857538269900975
2030-06-16,0.9857739545597325
2030-06-23,0.9857965421989197
2030-06-30,0.9858161463529487
2030-07-07,0.985838073140458
2030-07-14,0.9858735784742642
2030-07-21,0.9858946898731408
2030-07-28,0.9859131186204494
2030-08-04,0.9859336188940244
2030-08-11,0.9859515743340291
2030-08-18,0.9859714849134646
2030-08-25,0.9860041840539896
2030-09-01,0.9860213102793136
2030-09-08,0.9860402486051282
2030-09-15,0.9860569387087299
2030-09-22,0.9860753386689086
2030-09-29,0.98610584581598
2030-10-06,0.9861235715506523
2030-10-13,0.9861392751362228
2030-10-20,0.9861565021205128
2030-10-27,0.9861718104008702
2030-11-03,0.9862018943433729
2030-11-10,0.9862166742943198
2030-11-17,0.9862328109638342
2030-11-24,0.9862472214353855
2030-12-01,0.9862629112892467
2030-12-08,0.9862894574791667
2030-12-15,0.9863045800296523
2030-12-22,0.9863181492993991
2030-12-29,0.9863328571919611
2031-01-05,0.9863460908341918
2031-01-12,0.9863721015945072
2031-01-19,0.9863848823471121
2031-01-26,0.9863986759858452
2031-02-02,0.9864111426230037
2031-02-09,0.9864234657772467
2031-02-16,0.9864476884563858
2031-02-23,0.9864595913379468
2031-03-02,0.9864723775266282
2031-03-09,0.9864839899002088
2031-03-16,0.9864964343703619
2031-03-23,0.9865180341335055
2031-03-30,0.9865300365651426
2031-04-06,0.9865409818981147
2031-04-13,0.9865526664213072
2031-04-20,0.9865633470939161
2031-04-27,0.986584343996897
2031-05-04,0.9865946630853355
2031-05-11,0.986605638461576
2031-05-18,0.9866157094169501
2031-05-25,0.986626398077417
2031-06-01,0.9866362276406562
2031-06-08,0.986655552775268
2031-06-15,0.9866650509503969
2031-06-22,0.9866750970194875
2031-06-29,0.9866843687189412
2031-07-06,0.9866941557878911
2031-07-13,0.986711557768219
2031-07-20,0.9867210033125293
2031-07-27,0.9867297506380897
2031-08-03,0.9867383989940154
2031-08-10,0.9867474949881228
2031-08-17,0.9867637616919942
2031-08-24,0.9867725416749724
2031-08-31,0.9867807027608039
2031-09-07,0.9867892601259899
2031-09-14,0.9867972291778315
2031-09-21,0.9868128988976882
2031-09-28,0.9868206016316009
2031-10-05,0.9868286548940127
2031-10-12,0.9868361771915687
2031-10-19,0.9868440286384257
2031-10-26,0.9868582404400272
2031-11-02,0.986865821673494
2031-11-09,0.9868729235174645
2031-11-16,0.9868803160935715
2031-11-23,0.9868872526989173
2031-11-30,0.9869008935530776
2031-12-07,0.9869075995764742
2031-12-14,0.9869145621433218
2031-12-21,0.986921112763859
2031-12-28,0.9869279039096136
2032-01-04,0.9869403282860314
2032-01-11,0.9869465907770038
2032-01-18,0.9869530747849734
2032-01-25,0.9869591927832899
2032-02-01,0.9869655183038989
2032-02-08,0.9869771401071401
2032-02-15,0.9869832505388675
2032-02-22,0.9869890299903943
2032-02-29,0.986994991977727
2032-03-07,0.9870006388457263
2032-03-14,0.9870064565036387
2032-03-21,0.9870172051203583
2032-03-28,0.987022825871161
2032-04-04,0.9870281614468144
2032-04-11,0.9870336469097549
2032-04-18,0.9870388607374931
2032-04-25,0.9870491153695151
2032-05-02,0.9870541574771224
2032-05-09,0.9870593309175031
2032-05-16,0.9870642583382849
2032-05-23,0.9870693083359856
2032-05-30,0.9870787152909766
2032-06-06,0.987083595542708
2032-06-13,0.9870882528581308
2032-06-20,0.9870930172650163
2032-06-27,0.9870975691480449
2032-07-04,0.9871063723200966
2032-07-11,0.9871109249622417
2032-07-18,0.9871152788229867
2032-07-25,0.9871197240043414
2032-08-01,0.9871239796171213
2032-08-08,0.9871323503751807
2032-08-15,0.987136466570108
2032-08-22,0.9871406621718944
2032-08-29,0.9871446857302391
2032-09-05,0.9871487830339654
2032-09-12,0.9871564921243648
2032-09-19,0.9871604529019842
2032-09-26,0.9871642574490163
2032-10-03,0.987168125840491
2032-10-10,0.9871718451060164
2032-10-17,0.9871791612698405
2032-10-24,0.9871827590781027
2032-10-31,0.987186411982015
2032-11-07,0.9871899293340796
2032-11-14,0.9871934975985092
2032-11-21,0.9872002510691761
2032-11-28,0.987203701061972
2032-12-05,0.9872070277633387
2032-12-12,0.9872103981337986
2032-12-19,0.987213650704101
2032-12-26,0.9872168675739449
2033-01-02,0.98722319579687
2033-01-09,0.9872263079310389
2033-01-16,0.9872294564231094
2033-01-23,0.9872324993728993
2033-01-30,0.9872355756663328
2033-02-06,0.9872414295413353
2033-02-13,0.9872444043734653
2033-02-20,0.9872472830353721
2033-02-27,0.9872501898894989
2033-03-06,0.9872530047556718
2033-03-13,0.9872585423935152
2033-03-20,0.9872612658442954
2033-03-27,0.9872640129631342
2033-04-03,0.9872666761693761
2033-04-10,0.9872693608417002
2033-04-17,0.9872744923248358
2033-04-24,0.9872770888207699
2033-05-01,0.9872796087159287
2033-05-08,0.9872821463725153
2033-05-15,0.9872846106787125
2033-05-22,0.9872894588501299
2033-05-29,0.9872918433064899
2033-06-05,0.9872942017318564
2033-06-12,0.9872965742257711
2033-06-19,0.9872988807209544
2033-06-26,0.987303418492944
2033-07-03,0.9873056503217331
2033-07-10,0.9873078934531345
2033-07-17,0.9873100762154557
2033-07-24,0.9873122689087573
2033-07-31,0.9873164827695272
2033-08-07,0.9873186038206967
2033-08-14,0.9873206696104486
2033-08-21,0.9873227430931184
2033-08-28,0.987324763571014
2033-09-04,0.9873267906203194
2033-09-11,0.9873306939607208
2033-09-18,0.9873326549097127
2033-09-25,0.9873345672790278
2033-10-02,0.987336484421128
2033-10-09,0.9873383549330466
2033-10-16,0.9873420351413823
2033-10-23,0.9873438452820621
2033-10-30,0.9873456586438709
2033-11-06,0.9873474292151978
2033-11-13,0.9873492022131823
2033-11-20,0.9873526262930724
2033-11-27,0.9873543211361689
2033-12-04,0.9873560176964881
2033-12-11,0.9873576755419929
2033-12-18,0.9873593344303191
2033-12-25,0.9873625418189803
2034-01-01,0.9873641468347011
2034-01-08,0.9873657162635413
2034-01-15,0.9873672857123981
2034-01-22,0.987368820942519
2034-01-29,0.9873718416040401
2034-02-05,0.9873733273979712
2034-02-12,0.9873748123443945
2034-02-19,0.987376265796777
2034-02-26,0.9873777179362658
2034-03-05,0.9873805322583962
2034-03-12,0.9873819373558151
2034-03-19,0.9873833134437896
2034-03-26,0.9873846875541049
2034-04-02,0.9873860337358583
2034-04-09,0.9873886824942377
2034-04-16,0.9873899853876438
2034-04-23,0.9873912857505114
2034-04-30,0.9873925603553847
2034-05-07,0.9873938321172044
2034-05-14,0.9873963019389561
2034-05-21,0.987397522219641
2034-05-28,0.9873987394712214
2034-06-04,0.9873999332846246
2034-06-11,0.9874011238114684
2034-06-18,0.9874022917442956
2034-06-25,0.9874045898294385
2034-07-02,0.9874057202556776
2034-07-09,0.9874068470792714
2034-07-16,0.98740795301973
2034-07-23,0.987409055161639
2034-07-30,0.9874111995831857
2034-08-06,0.9874122661733538
2034-08-13,0.9874133134465989
2034-08-20,0.9874143567069583
2034-08-27,0.9874153813236152
2034-09-03,0.9874173974503075
2034-09-10,0.9874183891999767
2034-09-17,0.9874193767770826
2034-09-24,0.9874203470874456
2034-10-01,0.9874213131074789
2034-10-08,0.987423195567953
2034-10-15,0.9874241304813647
2034-10-22,0.9874250493910847
2034-10-29,0.9874259583760618
2034-11-05,0.9874268629889863
2034-11-12,0.9874286268549167
2034-11-19,0.9874295023597213
2034-11-26,0.9874303632209755
2034-12-03,0.9874312196641198
2034-12-10,0.9874320619502982
2034-12-17,0.987433719347747
2034-12-24,0.9874345346552922
2034-12-31,0.9874353455299896
2035-01-07,0.9874361432565967
2035-01-14,0.9874369365071499
2035-01-21,0.9874384851666982
2035-01-28,0.9874392529303635
2035-02-04,0.9874400084740834
2035-02-11,0.9874407595678385
2035-02-18,0.9874414988345191
